Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
929433,nvidia posts big q earnings beat,https://www.benzinga.com/news/earnings/19/11/14814700/nvidia-posts-big-q3-earnings-beat,Brett Hershman,2019-11-14 00:00:00,NVDA,1,0,1,1,0,0,1,1,1,0.5
929434,nvidia sees q sales b vs b est,https://www.benzinga.com/news/19/11/14814680/nvidia-sees-q4-sales-2-95b-2-vs-3-06b-est,Benzinga Newsdesk,2019-11-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929435,nvidia q adj eps beats estimate sales b beat b estimate,https://www.benzinga.com/news/earnings/19/11/14814645/nvidia-q3-adj-eps-1-78-beats-1-58-estimate-sales-3-01b-beat-2-92b-estimate,Benzinga Newsdesk,2019-11-14 00:00:00,NVDA,1,2,0,0,0,0,1,1,1,0.5
929436,nvidia shares unaffected as traders circulate word from jefferies suggesting gpucard maker in contact with firm suggested co stopped shipping gpus to it during second half of oct card maker sees h unit growth in range,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14810664/nvidia-shares-unaffected-as-traders-circulate-word-from-jefferies-suggesting-gpu-ca,Benzinga Newsdesk,2019-11-14 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.7202
929437,shoppers rise to the occasion as walmart reports another impressive quarter,https://www.benzinga.com/news/earnings/19/11/14809267/shoppers-rise-to-the-occasion-as-walmart-reports-another-impressive-quarter,JJ Kinahan,2019-11-14 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.7553000000000001
929438,a preview of nvidias q earnings,https://www.benzinga.com/news/earnings-previews/19/11/14804927/a-preview-of-nvidias-earnings,Benzinga Newsdesk,2019-11-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929439,benzinga pros top stocks to watch for thurs nov nvda sina dds trov amrn,https://www.benzinga.com/pre-market-outlook/19/11/14807967/benzinga-pros-top-5-stocks-to-watch-for-thurs-nov-14-2019-nvda-sina-dds-trov-amrn,Benzinga Newsdesk,2019-11-14 00:00:00,NVDA,1,2,1,0,0,0,1,1,1,0.60115
929440,earnings scheduled for november ,https://www.benzinga.com/news/earnings/19/11/14805342/earnings-scheduled-for-november-14-2019,Lisa Levin,2019-11-14 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929441, stocks to watch for november ,https://www.benzinga.com/news/earnings/19/11/14805306/11-stocks-to-watch-for-november-14-2019,Lisa Levin,2019-11-14 00:00:00,NVDA,1,2,0,0,1,0,1,1,1,0.5
929442,rex shares rolls out a new etn for faang fans,https://www.benzinga.com/trading-ideas/long-ideas/19/11/14793271/rex-shares-rolls-out-a-new-etn-for-faang-fans,ETF Professor,2019-11-13 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.648
929443,update cascend maintains buy on nvidia raises target to on continued hyperscale ai development and fewer gpu price cuts benefiting margins,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14789101/update-cascend-maintains-buy-on-nvidia-raises-target-to-240-on-continued-hyperscale,Benzinga_Newsdesk,2019-11-12 00:00:00,NVDA,1,0,1,1,1,0,1,1,1,0.352
929444,cascend maintains buy on nvidia raises price target to ,https://www.benzinga.com/news/19/11/14789074/cascend-maintains-buy-on-nvidia-raises-price-target-to-240,Benzinga_Newsdesk,2019-11-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929445,oppenheimer maintains outperform on nvidia raises price target to ,https://www.benzinga.com/news/19/11/14783875/oppenheimer-maintains-outperform-on-nvidia-raises-price-target-to-250,Benzinga_Newsdesk,2019-11-12 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.5
929446, technology stocks moving in tuesdays premarket session,https://www.benzinga.com/news/19/11/14782771/7-technology-stocks-moving-in-tuesdays-pre-market-session,Lisa Levin,2019-11-12 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929447,update deutsche bank maintains hold on nvidia raises target to notes while we expect a solid printguide that may deliver incremental upside to estimates we believe much of this goodness is already reflected in the shares,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14779454/update-deutsche-bank-maintains-hold-on-nvidia-raises-target-to-190-notes-while-we-e,Benzinga_Newsdesk,2019-11-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8714999999999999
929448,update ubs maintains buy nvidia raises target to as firm notes proof points are about to start playing out in,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14779437/update-ubs-maintains-buy-nvidia-raises-target-to-240-as-firm-notes-proof-points-are,Benzinga_Newsdesk,2019-11-11 00:00:00,NVDA,1,0,1,1,1,0,1,1,1,0.60115
929449,after slow start week might gain pace as retail sales inflation data walmart loom,https://www.benzinga.com/news/earnings/19/11/14778105/after-slow-start-week-might-gain-pace-as-retail-sales-inflation-data-walmart-loom,JJ Kinahan,2019-11-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.6806
929450,deutsche bank maintains hold on nvidia raises price target to ,https://www.benzinga.com/news/19/11/14777538/deutsche-bank-maintains-hold-on-nvidia-raises-price-target-to-190,Vick Meyer,2019-11-11 00:00:00,NVDA,1,2,0,1,0,0,1,1,1,0.5
929451,ubs maintains buy on nvidia raises price target to ,https://www.benzinga.com/news/19/11/14777387/ubs-maintains-buy-on-nvidia-raises-price-target-to-240,Vick Meyer,2019-11-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929452, reasons why tesla will hit according to ark invests catherine wood,https://www.benzinga.com/fintech/19/11/14746784/3-reasons-why-tesla-will-hit-6-000-according-to-ark-invests-catherine-wood,Renato Capelj,2019-11-07 00:00:00,NVDA,1,2,0,1,0,1,1,1,1,0.5
929453,analyst warns of timing issue with nvidias datacenter launch but remains bullish,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14757363/analyst-warns-of-timing-issue-with-nvidias-datacenter-launch-but-remains-bullish,Elizabeth Balboa,2019-11-07 00:00:00,NVDA,1,1,1,0,1,1,1,1,1,0.4742
929454,shares of semiconductor companies are trading higher after qualcomm reported betterthanexpected q results,https://www.benzinga.com/markets/wiim/19/11/14758041/shares-of-semiconductor-companies-are-trading-higher-after-qualcomm-reported-better-than-expected-q4,Benzinga Newsdesk,2019-11-07 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.648
929455,update raymond james previews nvidias q earnings on thurs nov warns of uncertainty on datacenter launch timing says timing could impact qtr results,https://www.benzinga.com/analyst-ratings/analyst-color/19/11/14756806/update-raymond-james-previews-nvidias-q3-earnings-on-thurs-nov-14-2019-warns-of-unc,Benzinga Newsdesk,2019-11-07 00:00:00,NVDA,1,1,1,0,1,1,1,1,1,0.28925
929456,traders circulating word of cautious sellside comments on nvidia unconfirmed,https://www.benzinga.com/news/19/11/14756637/traders-circulating-word-of-cautious-sell-side-comments-on-nvidia-unconfirmed,luke@benzinga.com,2019-11-07 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.38685
929457,ark invests catherine wood on leveraging disruption innovation to grow portfolios,https://www.benzinga.com/markets/cryptocurrency/19/11/14716761/ark-invests-catherine-wood-on-leveraging-disruption-innovation-to-grow-portfolios,Renato Capelj,2019-11-05 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5129
929458,nvidia reports usps adopts co endtoend ai technology no terms disclosed,https://www.benzinga.com/news/19/11/14733727/nvidia-reports-usps-adopts-co-end-to-end-ai-technology-no-terms-disclosed,Benzinga Newsdesk,2019-11-05 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.436
929459,investor movement index summary october ,https://www.benzinga.com/news/19/11/14732494/investor-movement-index-summary-october-2019,TD Ameritrade,2019-11-05 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929460, stocks with a high current ratio,https://www.benzinga.com/general/education/19/11/14726374/15-stocks-with-a-high-current-ratio,Wayne Duggan,2019-11-04 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
929461,earnings thoughts turn to retail later this week but uber starts parade today,https://www.benzinga.com/news/earnings/19/11/14721389/earnings-thoughts-turn-to-retail-later-this-week-but-uber-starts-parade-today,JJ Kinahan,2019-11-04 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
929462,nvidia to report q earnings on thurs nov after market close,https://www.benzinga.com/news/earnings/19/10/14707502/nvidia-to-report-q3-earnings-on-thurs-nov-14-after-market-close,Benzinga Newsdesk,2019-10-31 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929463,analysts upbeat on amds product roadmap execution,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14691747/analysts-upbeat-on-amds-product-roadmap-execution,Shanthi Rexaline,2019-10-30 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929464,video game etf competition gets another entrant with global xs hero,https://www.benzinga.com/trading-ideas/long-ideas/19/10/14686715/video-game-etf-competition-gets-another-entrant-with-global-xs-hero,ETF Professor,2019-10-30 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.7787
929465,shares of several semiconductor companies are trading higher on progression in uschina trade talks and positive sentiment from strong earnings reports,https://www.benzinga.com/markets/wiim/19/10/14674255/shares-of-several-semiconductor-companies-are-trading-higher-on-progression-in-u-s-china-trade-talks,Benzinga Newsdesk,2019-10-28 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.9220999999999999
929466,cramer advises his viewers on del taco tyson foods and more,https://www.benzinga.com/media/19/10/14674183/cramer-advises-his-viewers-on-del-taco-tyson-foods-and-more,Craig Jones,2019-10-28 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929467,another bonanza earnings week as apple looms with fed payrolls also on weekly agenda,https://www.benzinga.com/news/earnings/19/10/14672618/another-bonanza-earnings-week-as-apple-looms-with-fed-payrolls-also-on-weekly-agenda,JJ Kinahan,2019-10-28 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.42345
929468,nvdia announces a new shield tv,https://www.benzinga.com/news/19/10/14671030/nvdia-announces-a-new-shield-tv,Benzinga Newsdesk,2019-10-28 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929469,nvidia shares are trading higher after rbc raised the price target of the stock from to ,https://www.benzinga.com/markets/wiim/19/10/14663595/nvidia-shares-are-trading-higher-after-rbc-raised-the-price-target-on-the-stock-from-217-to-251,Benzinga Newsdesk,2019-10-25 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.648
929470,shares of several semiconductors shares are trading higher in sympathy with lam research after the company reported betterthanexpected q eps and sales results the company had also issued q eps and sales above analyst estimates,https://www.benzinga.com/markets/wiim/19/10/14656382/shares-of-several-semiconductors-shares-are-trading-higher-in-sympathy-with-lam-research-after-the-c,Benzinga Newsdesk,2019-10-24 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8548
929471,big chip q earnings preview intel could win on muted expectations amd makes inroads,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14647074/big-chip-q3-earnings-preview-intel-could-win-on-muted-expectations-amd-makes-inroad,Shanthi Rexaline,2019-10-24 00:00:00,NVDA,1,0,1,0,1,1,1,1,1,0.79295
929472,nvidia shares are trading lower in sympathy with texas instruments after the company reported weak q sales results and issued q sales guidance below analyst estimates,https://www.benzinga.com/markets/wiim/19/10/14643405/nvidia-shares-are-trading-lower-in-sympathy-with-texas-instruments-after-the-company-reported-weak-q,Benzinga Newsdesk,2019-10-23 00:00:00,NVDA,0,1,0,1,0,0,0,0,0,0.44865
929473,semiconductor equipment billings slip to month low,https://www.benzinga.com/news/19/10/14642137/semiconductor-equipment-billings-slip-to-5-month-low,Charles Gross,2019-10-23 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.3634
929474,analysts like nvidias egx edge supercomputing platform g opportunity,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14636850/analysts-like-nvidias-egx-edge-supercomputing-platform-5g-opportunity,Elizabeth Balboa,2019-10-22 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.8243
929475,wells fargo earlier maintained outperform on nvidia raised price target to ,https://www.benzinga.com/news/19/10/14637193/wells-fargo-earlier-maintained-outperform-on-nvidia-raised-price-target-to-220,Benzinga_Newsdesk,2019-10-22 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.625
929476,ericsson and nvidia collaborate to accelerate virtualized g radio access networks with gpus,https://www.benzinga.com/news/19/10/14632700/ericsson-and-nvidia-collaborate-to-accelerate-virtualized-5g-radio-access-networks-with-gpus,Charles Gross,2019-10-22 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929477,nvidia with microsoft announces technology collaboration for era of intelligent edge,https://www.benzinga.com/news/19/10/14632016/nvidia-with-microsoft-announces-technology-collaboration-for-era-of-intelligent-edge,Charles Gross,2019-10-21 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.7294
929478,shares of companies in the semiconductor space are trading higher amid uschina trade optimism the sector has china exposure and has been highly affected by trade tensions this year,https://www.benzinga.com/markets/wiim/19/10/14628495/shares-of-companies-in-the-semiconductor-space-are-trading-higher-amid-us-china-trade-optimism-the-s,Benzinga Newsdesk,2019-10-21 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.6374
929479, technology stocks moving in thursdays premarket session,https://www.benzinga.com/news/19/10/14610169/9-technology-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,2019-10-17 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
929480,bank of america results keep financial sector flowing with netflix in focus later,https://www.benzinga.com/news/earnings/19/10/14603979/bank-of-america-results-keep-financial-sector-flowing-with-netflix-in-focus-later,JJ Kinahan,2019-10-16 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929481,benzinga pros top mostsearched tickers for morning of wednesday october ,https://www.benzinga.com/trading-ideas/19/10/14603653/benzinga-pros-top-10-most-searched-tickers-for-morning-of-wednesday-october-16-2019,Benzinga Newsdesk,2019-10-16 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
929482,update cascend maintains buy on nvidia raises tgt to notes we see hyperscale ai development work continuing to grow off this summers strong ai pus believes this is a prime opportunity to take advantage of bad news already being in this name,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14596591/update-cascend-maintains-buy-on-nvidia-raises-tgt-to-220-notes-we-see-hyperscale-ai,Benzinga_Newsdesk,2019-10-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.7787
929483,cascend maintains buy on nvidia raises price target to ,https://www.benzinga.com/news/19/10/14596506/cascend-maintains-buy-on-nvidia-raises-price-target-to-220,Benzinga_Newsdesk,2019-10-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929484,analyst nvidia earnings will triple in the next years,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14594754/anayst-nvidia-earnings-will-triple-in-the-next-5-years,Wayne Duggan,2019-10-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929485,nvidia shares are trading higher after bank of america maintained a buy rating on the stock and raised the price target from to ,https://www.benzinga.com/markets/wiim/19/10/14594723/nvidia-shares-are-trading-higher-after-bank-of-america-maintained-a-buy-rating-on-the-stock-and-rais,Benzinga Newsdesk,2019-10-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.648
929486, biggest price target changes for tuesday,https://www.benzinga.com/analyst-ratings/price-target/19/10/14594214/10-biggest-price-target-changes-for-tuesday,Lisa Levin,2019-10-15 00:00:00,NVDA,1,2,0,1,0,0,1,0,1,0.5
929487,bank of america maintains buy on nvidia raises price target to ,https://www.benzinga.com/news/19/10/14593216/bank-of-america-maintains-buy-on-nvidia-raises-price-target-to-250,Benzinga_Newsdesk,2019-10-15 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929488, technology stocks moving in tuesdays premarket session,https://www.benzinga.com/news/19/10/14593195/10-technology-stocks-moving-in-tuesdays-pre-market-session,Lisa Levin,2019-10-15 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929489,chip stocks not reacting as traders circulate report from wccf tech rumor intel to skip nm for desktop cpus will offer nm desktop cpus in ,https://www.benzinga.com/news/19/10/14588941/chip-stocks-not-reacting-as-traders-circulate-report-from-wccf-tech-rumor-intel-to-skip-10nm-for-des,Benzinga Newsdesk,2019-10-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929490,shares of several semiconductor companies are trading higher after president trump made positive remarks on the uschina trade talks trump is scheduled to meet with chinese vice premier liu he at the white house today,https://www.benzinga.com/markets/wiim/19/10/14580684/shares-of-several-semiconductor-companies-are-trading-higher-after-president-trump-made-positive-rem,Benzinga Newsdesk,2019-10-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.85015
929491,shares of many semiconductors are trading higher on renewed trade optimism after the us was considering suspending tariff increase in exchange for a currency pact president trumps administration also plans to allow the sale of some supplies to huawei,https://www.benzinga.com/markets/wiim/19/10/14575147/shares-of-many-semiconductors-are-trading-higher-on-renewed-trade-optimism-after-the-us-was-consider,Benzinga Newsdesk,2019-10-10 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.9179999999999999
929492,option traders make bullish bets on nvidia,https://www.benzinga.com/trading-ideas/long-ideas/19/10/14569297/option-traders-make-bullish-bets-on-nvidia,Wayne Duggan,2019-10-09 00:00:00,NVDA,1,1,1,0,1,1,1,1,1,0.5
929493,jim cramer shares his thoughts on roku gilead and more,https://www.benzinga.com/media/19/10/14568480/jim-cramer-shares-his-thoughts-on-roku-gilead-and-more,Craig Jones,2019-10-09 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.648
929494,shares of several semiconductor companies are trading higher after multiple reports suggesting china is open to a partial trade deal surfaced the reports renewed optimism in the upcoming uschina trade talks,https://www.benzinga.com/markets/wiim/19/10/14568141/shares-of-several-semiconductor-companies-are-trading-higher-after-multiple-reports-suggesting-china,Benzinga Newsdesk,2019-10-09 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8453999999999999
929495, technology stocks moving in wednesdays premarket session,https://www.benzinga.com/news/19/10/14566333/19-technology-stocks-moving-in-wednesdays-pre-market-session,Lisa Levin,2019-10-09 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929496,shares of several semiconductor companies are trading lower as optimism around the upcoming uschina trade talks waned a report says china is toning down its expectations of the meeting the us expanded its trade blacklist and scheduled an increase in tariffs on billion worth of chinese goods from to on oct which will go into effect if no progress is made,https://www.benzinga.com/markets/wiim/19/10/14561341/shares-of-several-semiconductor-companies-are-trading-lower-as-optimism-around-the-upcoming-u-s-chin,Benzinga Newsdesk,2019-10-08 00:00:00,NVDA,0,1,1,1,1,1,0,1,0,0.9037
929497, technology stocks moving in tuesdays premarket session,https://www.benzinga.com/news/19/10/14559439/20-technology-stocks-moving-in-tuesdays-pre-market-session,Lisa Levin,2019-10-08 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929498,investors sell fang to buy ipos in septembers imx,https://www.benzinga.com/news/19/10/14556702/investors-sell-fang-to-buy-ipos-in-septembers-imx,Chris Dier-Scalise,2019-10-07 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929499,best and worst short ideas of the week,https://www.benzinga.com/analyst-ratings/analyst-color/19/10/14553407/best-and-worst-short-ideas-of-the-week,Wayne Duggan,2019-10-07 00:00:00,NVDA,0,2,0,0,0,0,0,0,0,0.5129
929500,amd unveils budget radeon graphics cards aimed at nvidias entrylevel products,https://www.benzinga.com/news/19/10/14554917/amd-unveils-budget-radeon-graphics-cards-aimed-at-nvidias-entry-level-products,Shanthi Rexaline,2019-10-07 00:00:00,NVDA,1,2,1,0,0,1,1,1,1,0.5
929501,investor movement index summary september ,https://www.benzinga.com/news/19/10/14555131/investor-movement-index-summary-september-2019,TD Ameritrade,2019-10-07 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
929502,a look at benzinga pros mostsearched tickers for october ,https://www.benzinga.com/trading-ideas/19/10/14554842/a-look-at-benzinga-pros-most-searched-tickers-for-october-7-2019,Hal Lindon,2019-10-07 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
929503,evercore isi group maintains outperform on nvidia raises price target to ,https://www.benzinga.com/news/19/10/14553912/evercore-isi-group-maintains-outperform-on-nvidia-raises-price-target-to-225,Benzinga_Newsdesk,2019-10-07 00:00:00,NVDA,1,1,1,0,1,1,1,1,1,0.5
929504,nvidia shares are trading higher after rbc capital maintained an outperform rating on the stock and raised the price target from to ,https://www.benzinga.com/markets/wiim/19/10/14553545/nvidia-shares-are-trading-higher-after-rbc-capital-maintained-an-outperform-rating-on-the-stock-and,Benzinga Newsdesk,2019-10-07 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.648
929505,talking trade back to the table this week but will big issues be addressed,https://www.benzinga.com/news/earnings/19/10/14553430/talking-trade-back-to-the-table-this-week-but-will-big-issues-be-addressed,JJ Kinahan,2019-10-07 00:00:00,NVDA,1,2,1,1,0,0,1,1,1,0.5
929506,rbc capital maintains outperform on nvidia raises price target to ,https://www.benzinga.com/news/19/10/14552374/rbc-capital-maintains-outperform-on-nvidia-raises-price-target-to-217,Benzinga_Newsdesk,2019-10-07 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929507, technology stocks moving in mondays premarket session,https://www.benzinga.com/news/19/10/14552337/17-technology-stocks-moving-in-mondays-pre-market-session,Lisa Levin,2019-10-07 00:00:00,NVDA,1,2,1,0,1,0,1,1,1,0.5
929508,shares of many semiconductor companies are trading higher as investors are optimistic of a trade deal with china that could be reached after president trump said a chinese delegation is set to come to the us next week for continued trade talks,https://www.benzinga.com/markets/wiim/19/10/14541218/shares-of-many-semiconductor-companies-are-trading-higher-as-investors-are-optimistic-of-a-trade-dea,Benzinga Newsdesk,2019-10-03 00:00:00,NVDA,1,0,1,1,1,0,1,1,1,0.7997000000000001
929509,nvidia shares are trading higher despite no companyspecific news this could potentially be a rebound im sympathy with the overall market,https://www.benzinga.com/markets/wiim/19/10/14540092/nvidia-shares-are-trading-higher-despite-no-company-specific-news-this-could-potentially-be-a-reboun,Benzinga Newsdesk,2019-10-03 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8398
929510,shares of several semiconductor companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak adp jobs report there is also uncertainty in the market over the upcoming uschina meeting next week,https://www.benzinga.com/markets/wiim/19/10/14530478/shares-of-several-semiconductor-companies-are-trading-lower-in-sympathy-with-the-overall-market-on-c,Benzinga Newsdesk,2019-10-02 00:00:00,NVDA,0,1,0,1,0,0,0,0,0,0.0937
929511,shares of several semiconductor companies are trading higher on renewed uschina trade optimisim a us treasury spokeswoman said the white house is not contemplating blocking chinese companies from listing shares on us stock exchanges at this time,https://www.benzinga.com/markets/wiim/19/10/14521884/shares-of-several-semiconductor-companies-are-trading-higher-on-renewed-u-s-china-trade-optimisim-a,Benzinga Newsdesk,2019-10-01 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8747
929512,shares of several semiconductor companies are trading lower following reports indicating the white house is considering setting limits on us flows to china delisting chinese companys from us stock exchanges note semiconductor companies are heavily impacted by uschina trade war uncertainty especially companies in business with huawei,https://www.benzinga.com/markets/wiim/19/09/14505226/shares-of-several-semiconductor-companies-are-trading-lower-following-reports-indicating-the-white-h,Benzinga Newsdesk,2019-09-27 00:00:00,NVDA,0,1,1,1,0,0,0,0,0,0.1285
929513,nvidia shares are trading higher despite no companyspecific news the stock has rallied roughly in the past months,https://www.benzinga.com/markets/wiim/19/09/14491427/nvidia-shares-are-trading-higher-despite-no-company-specific-news-the-stock-has-rallied-roughly-14-i,Benzinga Newsdesk,2019-09-25 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.73725
929514,fast money halftime report traders weigh in on apple uber and more,https://www.benzinga.com/media/19/09/14484663/fast-money-halftime-report-traders-weigh-in-on-apple-uber-and-more,Craig Jones,2019-09-24 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929515,shares of companies in the semiconductor space are trading lower after trump criticized chinas trade policies in front of the un the sector has exposure to china and is sensitive to uschina trade relations,https://www.benzinga.com/markets/wiim/19/09/14483147/shares-of-companies-in-the-semiconductor-space-are-trading-lower-after-trump-criticized-chinas-trade,Benzinga Newsdesk,2019-09-24 00:00:00,NVDA,0,1,0,1,1,0,0,0,0,0.3194
929516,suntrust robinson humphrey maintains buy on nvidia raises price target to ,https://www.benzinga.com/news/19/09/14471563/suntrust-robinson-humphrey-maintains-buy-on-nvidia-raises-price-target-to-216,Vick Meyer,2019-09-23 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
929517,report amds lowend dominance threatened as nvidia preps budget graphic card launch,https://www.benzinga.com/news/19/09/14458452/report-amds-low-end-dominance-threatened-as-nvidia-preps-budget-graphic-card-launch,Shanthi Rexaline,2019-09-19 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.352
929518,jim cramer weighs in on centene fastly and more,https://www.benzinga.com/media/19/09/14452211/jim-cramer-weighs-in-on-centene-fastly-and-more,Craig Jones,2019-09-18 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929519,examining the vaneck esports etf and its surge this year,https://www.benzinga.com/trading-ideas/long-ideas/19/09/14432431/examining-the-vaneck-esports-etf-and-its-30-surge-this-year,ETF Professor,2019-09-15 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
929520,shares of several semiconductor companies are trading higher after china released a tariff exemptions list for certain products from the us apple also released new iphones which are expected to benefit several companies within the sector,https://www.benzinga.com/markets/wiim/19/09/14414929/shares-of-several-semiconductor-companies-are-trading-higher-after-china-released-a-tariff-exemption,Benzinga Newsdesk,2019-09-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8714999999999999
929521,game on nvidia reportedly working on sub graphics card to take on amd,https://www.benzinga.com/news/19/09/14406943/game-on-nvidia-reportedly-working-on-sub-300-graphics-card-to-take-on-amd,Shanthi Rexaline,2019-09-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
929522,shares of many semiconductor companies are trading higher with the broader stock market after the chinese minister of commerce said the us and china are set to meet in washington dc in early october,https://www.benzinga.com/markets/wiim/19/09/14382477/shares-of-many-semiconductor-companies-are-trading-higher-after-the-chinese-minister-of-commerce-sai,Benzinga Newsdesk,2019-09-05 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.648
929523, technology stocks moving in thursdays premarket session,https://www.benzinga.com/news/19/09/14381812/14-technology-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,2019-09-05 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
929524,ihs says chip sales fell in h ,https://www.benzinga.com/news/19/09/14380284/ihs-says-chip-sales-fell-14-in-h1-2019,Charles Gross,2019-09-05 00:00:00,NVDA,0,1,0,0,0,0,0,0,0,0.5
929525,shares of many semiconductor companies are trading higher as hong kong tensions ease on the withdrawal of the extradition bill that has caused mass protesting the protests are seen as a potential disruption to the global economy and uschina trade talks,https://www.benzinga.com/markets/wiim/19/09/14374455/shares-of-many-semiconductor-companies-are-trading-higher-as-hong-kong-tensions-ease-on-the-withdraw,Benzinga Newsdesk,2019-09-04 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.18755
929526,these are the leveraged etfs at play when trade war worries strike,https://www.benzinga.com/etfs/sector-etfs/19/09/14373908/these-are-the-leveraged-etfs-at-play-when-trade-war-worries-strike,Direxion,2019-09-04 00:00:00,NVDA,1,2,0,1,0,0,0,0,0,0.14984999999999998
