Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
850886,position scrimmage coronavirus endofmonth profit taking influencing markets,https://www.benzinga.com/news/earnings/20/01/15227238/position-scrimmage-coronavirus-end-of-month-profit-taking-influencing-markets,JJ Kinahan,2020-01-31 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.7202
850887,february market outlook coronavirus dc proceedings earnings season could mean volatility,https://www.benzinga.com/news/earnings/20/01/15211766/february-market-outlook-coronavirus-d-c-proceedings-earnings-season-could-mean-volatility,JJ Kinahan,2020-01-29 00:00:00,MRK,1,1,0,1,1,0,1,1,1,0.5
850888,turnaround tuesday stocks look to bounce back as apple earnings loom later,https://www.benzinga.com/news/earnings/20/01/15198490/turnaround-tuesday-stocks-look-to-bounce-back-as-apple-earnings-loom-later,JJ Kinahan,2020-01-28 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.38685
850889,a peek into the markets us stock futures down dow futures tumble over points,https://www.benzinga.com/news/earnings/20/01/15187293/a-peek-into-the-markets-us-stock-futures-down-dow-futures-tumble-over-400-points,Lisa Levin,2020-01-27 00:00:00,MRK,1,1,1,1,0,1,1,1,1,0.5
850890,mercks dificid receives fda approval to treat clostridioides in children aged six months and older,https://www.benzinga.com/news/20/01/15187141/mercks-dificid-receives-fda-approval-to-treat-clostridioides-in-children-aged-six-months-and-older,Benzinga Newsdesk,2020-01-27 00:00:00,MRK,1,0,1,1,1,0,1,1,1,0.85015
850891,shares of several companies in the healthcare and pharmaceutical space are trading lower not currently seeing sectorspecific news note the global spread of the wuhan coronavirus has caused equities across to sell off,https://www.benzinga.com/wiim/20/01/15181653/shares-of-several-companies-in-the-healthcare-and-pharmaceutical-space-are-trading-lower-not-current,Benzinga Newsdesk,2020-01-24 00:00:00,MRK,0,1,0,1,0,0,0,0,0,0.5
850892,the daily biotech pulse fda nod for epizyme sonoma explores options for dermatology business roches cancer drug flunks study,https://www.benzinga.com/general/biotech/20/01/15178675/the-daily-biotech-pulse-fda-nod-for-epizyme-sonoma-explores-options-for-dermatology-business-roch,Shanthi Rexaline,2020-01-24 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.09899999999999998
850893,ubs maintains buy on merck co raises price target to ,https://www.benzinga.com/news/20/01/15172467/ubs-maintains-buy-on-merck-co-raises-price-target-to-99,Vick Meyer,2020-01-23 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850894,fda accepts regulatory submission of supplemental new drug application for mercks lynparza in hrrmutated metastatic castrationresistant prostate cancer and grants priority review,https://www.benzinga.com/general/biotech/20/01/15152496/fda-accepts-regulatory-submission-of-supplemental-new-drug-application-for-mercks-lynparza-in-hrr,Benzinga Newsdesk,2020-01-21 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.352
850895,the week ahead in biotech focus on epizyme merck ahead of pdufa dates jj to kickstart big pharma earnings,https://www.benzinga.com/general/biotech/20/01/15136889/the-week-ahead-in-biotech-focus-on-epizyme-merck-ahead-of-pdufa-dates-j-j-to-kickstart-big-pharma,Shanthi Rexaline,2020-01-20 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.625
850896,cannabis media company the fresh toast expands again announces its now cash positive,https://www.benzinga.com/markets/cannabis/20/01/15143785/cannabis-media-company-the-fresh-toast-expands-again-says-its-cash-positive,Javier Hasse,2020-01-17 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.8714999999999999
850897,astrazeneca and mercks supplemental new drug application for lynparza granted priority review by the fda,https://www.benzinga.com/news/20/01/15111153/astrazeneca-and-mercks-supplemental-new-drug-application-for-lynparza-granted-priority-review-by-the,Benzinga Newsdesk,2020-01-13 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.625
850898,california gov gavin newsom wants the state to become the first to create its own generic drug label an attempt to create more competition and bring down prices axios from earlier,https://www.benzinga.com/general/biotech/20/01/15106641/california-gov-gavin-newsom-wants-the-state-to-become-the-first-to-create-its-own-generic-drug-la,Benzinga Newsdesk,2020-01-10 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.74695
850899,the daily biotech pulse mercks keytruda snags another fda approval dbv announces positive peanut allergy study findings applied genetic soars on trial results,https://www.benzinga.com/general/biotech/20/01/15097311/the-daily-biotech-pulse-mercks-keytruda-snags-another-fda-approval-dbv-announces-positive-peanut-,Shanthi Rexaline,2020-01-09 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.88585
850900,merck reports fda approval of keytruda for patients bcgunresponsive highrisk nonmuscle invasive bladder cancer with carcinoma in situ with or without papillary tumors who are ineligible for or have elected not to undergo cystectomy,https://www.benzinga.com/news/20/01/15094987/merck-reports-fda-approval-of-keytruda-for-patients-bcg-unresponsive-high-risk-non-muscle-invasive-b,Benzinga Newsdesk,2020-01-08 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.3409
850901,merck announces fda approves pembrolizumab for bcgunresponsive highrisk nonmuscle invasive bladder cancer,https://www.benzinga.com/news/20/01/15093876/merck-announces-fda-approves-pembrolizumab-for-bcg-unresponsive-high-risk-non-muscle-invasive-bladde,Benzinga Newsdesk,2020-01-08 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.29905000000000004
850902,the daily biotech pulse xeris jumps on positive data mixed results for mercks keytrudachemo combo in lung cancer intracellular announces offering,https://www.benzinga.com/general/biotech/20/01/15082070/the-daily-biotech-pulse-xeris-jumps-on-positive-data-mixed-results-for-mercks-keytruda-chemo-comb,Shanthi Rexaline,2020-01-07 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.39885
850903,mercks announces phase of keynote study did not meet other dual primary endpoint of overall survival results to be presented at upcoming medical meeting,https://www.benzinga.com/news/20/01/15079340/mercks-announces-phase-3-of-keynote-604-study-did-not-meet-other-dual-primary-endpoint-of-overall-su,Benzinga Newsdesk,2020-01-06 00:00:00,MRK,1,1,1,1,1,1,1,1,1,0.5
850904,merck buys exclusive global license from taiho and astex for its small molecule inhibitor candidates for m upfront and milestone payments,https://www.benzinga.com/news/20/01/15074244/merck-buys-exclusive-global-license-from-taiho-and-astex-for-its-small-molecule-inhibitor-candidates,Benzinga Newsdesk,2020-01-06 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.5258
850905,speaker of the house nancy pelosi says enough is enough housedemocrats passed the bipartisan lowerdrugcosts now act last year to stop big pharma from charging americans more for our medicines than what they charge for the same drugs overseas,https://www.benzinga.com/general/health-care/20/01/15064126/speaker-of-the-house-nancy-pelosi-says-enough-is-enough-housedemocrats-passed-the-bipartisan-,Benzinga Newsdesk,2020-01-02 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.352
850906,attention biotech investors mark your calendar for these january pdufa dates,https://www.benzinga.com/general/biotech/20/01/15053527/attention-biotech-investors-mark-your-calendar-for-these-january-pdufa-dates,Shanthi Rexaline,2020-01-01 00:00:00,MRK,1,2,0,1,0,0,1,1,1,0.5
850907,merckastrazenecas lynparza snags fda nod for pancreatic cancer,https://www.benzinga.com/general/biotech/19/12/15051634/merck-astrazenecas-lynparza-snags-fda-nod-for-pancreatic-cancer,Shanthi Rexaline,2019-12-30 00:00:00,MRK,1,2,1,0,1,1,1,1,1,0.17015000000000002
850908,mercks lynparza approved by fda as firstline maintenance treatment of germline brcamutated metastatic pancreatic cancer,https://www.benzinga.com/general/biotech/19/12/15050452/mercks-lynparza-approved-by-fda-as-first-line-maintenance-treatment-of-germline-brca-mutated-meta,Benzinga Newsdesk,2019-12-30 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.30910000000000004
850909,astrazeneca says fda approved lynparza for pancreatic cancer,https://www.benzinga.com/news/19/12/15050194/astrazeneca-says-fda-approved-lynparza-for-pancreatic-cancer,Charles Gross,2019-12-30 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.30910000000000004
850910,week ahead in biotech pdufa date ahead for astra zeneca mercks lynparza pending clinical readouts in focus,https://www.benzinga.com/general/biotech/19/12/15047719/week-ahead-in-biotech-pdufa-date-ahead-for-astra-zeneca-mercks-lynparza-pending-clinical-readouts,Shanthi Rexaline,2019-12-29 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850911,merck co option alert jun calls sweep above ask vs oi earnings before open est ref,https://www.benzinga.com/markets/options/19/12/15047627/merck-co-option-alert-jun-19-92-5-calls-sweep-49-above-ask-4764-4-107-vs-5293-oi-earnings-131-bef,Charles Gross,2019-12-27 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.648
850912,a perspective on biopharmas record ma run in ,https://www.benzinga.com/general/biotech/19/12/14981726/a-perspective-on-biopharmas-record-m-a-run-in-2019,Shanthi Rexaline,2019-12-23 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850913,how the dow jones industrial average changed over the past decade,https://www.benzinga.com/general/education/19/12/15027623/how-the-dow-jones-industrial-average-changed-over-the-past-decade,Wayne Duggan,2019-12-22 00:00:00,MRK,1,2,1,0,1,0,1,1,1,0.5
850914,stocks that hit week highs on friday,https://www.benzinga.com/news/19/12/15026655/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2019-12-20 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850915,newlink genetics announces fda approval of ebola vaccine v,https://www.benzinga.com/general/biotech/19/12/15025804/newlink-genetics-announces-fda-approval-of-ebola-vaccine-v920,Benzinga Newsdesk,2019-12-20 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.7383500000000001
850916,the daily biotech pulse axovant surges on gene therapy study results fda approves mercks ebola vaccine abeona announces offering,https://www.benzinga.com/general/biotech/19/12/15023225/the-daily-biotech-pulse-axovant-surges-on-gene-therapy-study-results-fda-approves-mercks-ebola-va,Shanthi Rexaline,2019-12-20 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.70095
850917,merck reports fda approval for ervebo,https://www.benzinga.com/news/19/12/15024204/merck-reports-fda-approval-for-ervebo,Benzinga Newsdesk,2019-12-20 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.7383500000000001
850918,merck reports keytruda approved in japan for new firstline indications across advanced renal cell carcinoma recurrent or distant metastatic head and neck cancer,https://www.benzinga.com/news/19/12/15023810/merck-reports-keytruda-approved-in-japan-for-3-new-first-line-indications-across-advanced-renal-cell,Benzinga Newsdesk,2019-12-20 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.42345
850919,fda approves first ebola vaccine,https://www.benzinga.com/news/19/12/15022881/fda-approves-first-ebola-vaccine,Amit Nag,2019-12-20 00:00:00,MRK,1,2,1,0,1,1,1,1,1,0.70095
850920,stocks that hit week highs on thursday,https://www.benzinga.com/news/19/12/15018550/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2019-12-19 00:00:00,MRK,1,2,1,1,1,0,1,1,1,0.5
850921,the daily biotech pulse seattle genetics bladder cancer drug gets fda nod paratek wins contract for antibiotic,https://www.benzinga.com/general/biotech/19/12/15015890/the-daily-biotech-pulse-seattle-genetics-bladder-cancer-drug-gets-fda-nod-paratek-wins-contract-f,Shanthi Rexaline,2019-12-19 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.41105
850922,the daily biotech pulse positive adcom verdict for merck homology medicine slips on mixed gene therapy efficacy data,https://www.benzinga.com/general/biotech/19/12/15008477/the-daily-biotech-pulse-positive-adcom-verdict-for-merck-homology-medicine-slips-on-mixed-gene-th,Shanthi Rexaline,2019-12-18 00:00:00,MRK,1,1,1,1,0,1,1,1,1,0.81845
850923,merck reports fdas oncologic drugs adcom recommends keytruda for treatment of certain patients with highrisk nonmuscle invasive bladder cancer,https://www.benzinga.com/news/19/12/15007127/merck-reports-fdas-oncologic-drugs-adcom-recommends-keytruda-for-treatment-of-certain-patients-with,Benzinga Newsdesk,2019-12-17 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.32999999999999996
850924,the daily biotech pulse roche gets us antitrust clearance for spark purchase an orphan drug designation for prevail dynavax names ceo,https://www.benzinga.com/general/biotech/19/12/15000539/the-daily-biotech-pulse-roche-gets-us-antitrust-clearance-for-spark-purchase-an-orphan-drug-desig,Shanthi Rexaline,2019-12-17 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.61315
850925,the week ahead in biotech avadel epizyme in focus in a quiet week,https://www.benzinga.com/general/biotech/19/12/14982366/the-week-ahead-in-biotech-avadel-epizyme-in-focus-in-a-quiet-week,Shanthi Rexaline,2019-12-15 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850926,oncosec reports interim data from keynote study evaluation tavo in combination with keytruda,https://www.benzinga.com/general/biotech/19/12/14987242/oncosec-reports-interim-data-from-keynote-890-study-evaluation-tavo-in-combination-with-keytruda,Benzinga Newsdesk,2019-12-13 00:00:00,MRK,1,2,1,1,0,1,1,1,1,0.5
850927,the daily biotech pulse second times the charm for sarepta pfizers xeljanz snags third approval newlink genetics rejects competing offer,https://www.benzinga.com/general/biotech/19/12/14985701/the-daily-biotech-pulse-second-times-the-charm-for-sarepta-pfizers-xeljanz-snags-third-approval-n,Shanthi Rexaline,2019-12-13 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.6909
850928,ema reports positive opinion for mercks recarbrio by chmp for treatment of infections from aerobic gramnegative organisms in adults,https://www.benzinga.com/news/19/12/14986314/ema-reports-positive-opinion-for-mercks-recarbrio-by-chmp-for-treatment-of-infections-from-aerobic-g,Benzinga Newsdesk,2019-12-13 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.7787
850929,traders circulating materials from mercks keytruda presentation at esmo,https://www.benzinga.com/general/biotech/19/12/14981555/traders-circulating-materials-from-mercks-keytruda-presentation-at-esmo,Benzinga Newsdesk,2019-12-12 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850930,stocks that hit week highs on thursday,https://www.benzinga.com/news/19/12/14980573/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2019-12-12 00:00:00,MRK,1,2,1,1,1,0,1,1,1,0.5
850931,merck highlights exploratory analysis of keytruda which showed improved overall survival as monotherapy for the firstline treatment of metastatic nonsmall cell lung cancer regardless of kras mutational status,https://www.benzinga.com/news/19/12/14978211/merck-highlights-exploratory-analysis-of-keytruda-which-showed-improved-overall-survival-as-monother,Benzinga Newsdesk,2019-12-12 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.3409
850932,cantor fitzgerald says thinks arqule may see other bidders but thinks merck makes a great strategic fit says thinks mercks proposed acquisition is fair,https://www.benzinga.com/analyst-ratings/analyst-color/19/12/14974757/cantor-fitzgerald-says-thinks-arqule-may-see-other-bidders-but-thinks-merck-makes-a,Benzinga Newsdesk,2019-12-11 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.9580500000000001
850933,the daily biotech pulse correvio faces fda panel rejection iterums antibiotic trial narrowly misses primary endpoint,https://www.benzinga.com/general/biotech/19/12/14969305/the-daily-biotech-pulse-correvio-faces-fda-panel-rejection-iterums-antibiotic-trial-narrowly-miss,Shanthi Rexaline,2019-12-11 00:00:00,MRK,1,1,0,0,0,0,1,0,0,0.17015000000000002
850934,stocks that hit week highs on tuesday,https://www.benzinga.com/news/19/12/14966014/stocks-that-hit-52-week-highs-on-tuesday,Lisa Levin,2019-12-10 00:00:00,MRK,1,2,0,1,0,1,1,1,1,0.5
850935,the daily biotech pulse ash meeting wraps fast track designation for equillium pfizer to buy m in contrafect shares,https://www.benzinga.com/general/biotech/19/12/14960785/the-daily-biotech-pulse-ash-meeting-wraps-fast-track-designation-for-equillium-pfizer-to-buy-3m-i,Shanthi Rexaline,2019-12-10 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.648
850936, biggest movers from yesterday,https://www.benzinga.com/news/19/12/14960489/80-biggest-movers-from-yesterday,Lisa Levin,2019-12-10 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850937,midafternoon market update dow falls points xbiotech shares spike higher,https://www.benzinga.com/m-a/19/12/14957024/mid-afternoon-market-update-dow-falls-90-points-xbiotech-shares-spike-higher,Lisa Levin,2019-12-09 00:00:00,MRK,1,0,0,1,0,0,1,1,1,0.648
850938,premarket prep recap small biotech firms looking healthy street fades macys downgrade,https://www.benzinga.com/trading-ideas/long-ideas/19/12/14956323/premarket-prep-recap-small-biotech-firms-looking-healthy-street-fades-macys-downgrade,Joel Elconin,2019-12-09 00:00:00,MRK,1,2,1,1,0,0,1,1,1,0.70095
850939, stocks moving in mondays midday session,https://www.benzinga.com/news/19/12/14956144/48-stocks-moving-in-mondays-mid-day-session,Lisa Levin,2019-12-09 00:00:00,MRK,1,2,0,1,0,0,1,1,1,0.5
850940,midday market update synthorx jumps following acquisition news biocept shares plunge,https://www.benzinga.com/m-a/19/12/14955928/mid-day-market-update-synthorx-jumps-following-acquisition-news-biocept-shares-plunge,Lisa Levin,2019-12-09 00:00:00,MRK,1,2,1,1,1,0,1,1,1,0.648
850941,midmorning market update markets mixed merck to acquire arqule for share,https://www.benzinga.com/m-a/19/12/14954838/mid-morning-market-update-markets-mixed-merck-to-acquire-arqule-for-20share,Lisa Levin,2019-12-09 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.648
850942,kalvista shares sink on failed midstage study of diabetic macular edema drug,https://www.benzinga.com/general/biotech/19/12/14953530/kalvista-shares-sink-on-failed-mid-stage-study-of-daibetic-macular-edema-drug,Shanthi Rexaline,2019-12-09 00:00:00,MRK,1,1,0,1,0,0,1,1,1,0.3634
850943,benzinga pros top stocks to watch for mon dec mrk pcg m dplo chwy,https://www.benzinga.com/pre-market-outlook/19/12/14954070/benzinga-pros-top-5-stocks-to-watch-for-mon-dec-9-2019-mrk-pcg-m-dplo-chwy,Benzinga Newsdesk,2019-12-09 00:00:00,MRK,1,2,1,1,0,0,1,1,1,0.60115
850944, stocks moving in mondays premarket session,https://www.benzinga.com/news/19/12/14953041/20-stocks-moving-in-mondays-pre-market-session,Lisa Levin,2019-12-09 00:00:00,MRK,1,2,0,1,0,0,1,1,1,0.5
850945,arqule to be acquired by merck for b,https://www.benzinga.com/m-a/19/12/14952879/arqule-to-be-acquired-by-merck-for-2-7b,Tanzeel Akhtar,2019-12-09 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850946,a peek into the markets us stock futures down crude oil falls ,https://www.benzinga.com/news/19/12/14952881/a-peek-into-the-markets-us-stock-futures-down-crude-oil-falls-1,Lisa Levin,2019-12-09 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.21405000000000002
850947,arqule to be acquired by merck for share cash,https://www.benzinga.com/m-a/19/12/14952567/arqule-to-be-acquired-by-merck-for-20share-cash,Benzinga Newsdesk,2019-12-09 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.648
850948,the week ahead in biotech ash presentations pick up steam correvio awaits adcom ruling,https://www.benzinga.com/general/biotech/19/12/14947992/the-week-ahead-in-biotech-ash-presentations-pick-up-steam-correvio-awaits-adcom-ruling,Shanthi Rexaline,2019-12-07 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5386
850949,stocks that hit week highs on friday,https://www.benzinga.com/news/19/12/14946306/stocks-that-hit-52-week-highs-on-friday,Lisa Levin,2019-12-06 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850950,the daily biotech pulse cassava gains on alzheimers presentation bristolmyers hikes dividend,https://www.benzinga.com/general/biotech/19/12/14943789/the-daily-biotech-pulse-cassava-gains-on-alzheimers-presentation-bristol-myers-hikes-dividend,Shanthi Rexaline,2019-12-06 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.67
850951,stocks that hit week highs on thursday,https://www.benzinga.com/markets/cryptocurrency/19/12/14938471/stocks-that-hit-52-week-highs-on-thursday,Lisa Levin,2019-12-05 00:00:00,MRK,1,2,1,1,1,0,1,1,1,0.5
850952,the daily biotech pulse aurinia rips higher on positive readout sesen bio on track for vicinium bla submission,https://www.benzinga.com/general/biotech/19/12/14935535/the-daily-biotech-pulse-aurinia-rips-higher-on-positive-readout-sesen-bio-on-track-for-vicinium-b,Shanthi Rexaline,2019-12-05 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.7787
850953,astrazeneca merck announce lynparza approved in china as a stline maintenance therapy in brcamutated advanced ovarian cancer,https://www.benzinga.com/news/19/12/14935675/astrazeneca-merck-announce-lynparza-approved-in-china-as-a-1st-line-maintenance-therapy-in-brca-muta,Charles Gross,2019-12-05 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.42345
850954,stocks that hit week highs on wednesday,https://www.benzinga.com/news/19/12/14930298/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2019-12-04 00:00:00,MRK,1,2,1,1,0,1,1,1,1,0.5
850955,the daily biotech pulse astellas to buy audentes for b applied genetics chief medical officer quits axsome aces midstage trial,https://www.benzinga.com/general/biotech/19/12/14918916/the-daily-biotech-pulse-astellas-to-buy-audentes-for-3b-applied-genetics-chief-medical-officer-qu,Shanthi Rexaline,2019-12-03 00:00:00,MRK,1,1,1,1,1,1,1,1,1,0.5
850956,shares of several healthcare stocks are trading lower as us equities dip following escalating uschina tensions over hong kong us stocks further fell on worsethanexpected manufacturing data,https://www.benzinga.com/wiim/19/12/14913297/shares-of-several-healthcare-stocks-are-trading-lower-as-us-equities-dip-following-escalating-us-chi,Benzinga Newsdesk,2019-12-02 00:00:00,MRK,0,1,0,0,0,0,0,0,0,0.29905000000000004
850957,stocks that hit week highs on monday,https://www.benzinga.com/news/19/12/14912587/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,2019-12-02 00:00:00,MRK,1,2,0,0,0,0,1,1,1,0.5
850958,seattle genetics announces collaboration with merck to evaluate its enfortumab in combination with keytruda,https://www.benzinga.com/news/19/12/14910986/seattle-genetics-announces-collaboration-with-merck-to-evaluate-its-enfortumab-in-combination-with-k,Benzinga Newsdesk,2019-12-02 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.5
850959,mercks keytruda granted priority review by the fda for patients with highrisk nonmuscle invasive bladder cancer,https://www.benzinga.com/news/19/12/14910250/mercks-keytruda-granted-priority-review-by-the-fda-for-patients-with-high-risk-non-muscle-invasive-b,Benzinga Newsdesk,2019-12-02 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.23665000000000003
850960,national business daily reports drugmakers including johnson johnson roche novartis and merck have agreed to massively cut the prices of some drugs to get included in chinas medical reimbursement list,https://www.benzinga.com/news/19/11/14904233/national-business-daily-reports-drugmakers-including-johnson-johnson-roche-novartis-and-merck-have-a,Charles Gross,2019-11-29 00:00:00,MRK,1,1,0,1,0,0,0,0,1,0.5
850961,stocks that hit week highs on wednesday,https://www.benzinga.com/news/19/11/14895231/stocks-that-hit-52-week-highs-on-wednesday,Lisa Levin,2019-11-27 00:00:00,MRK,1,2,1,1,0,1,1,1,1,0.5
850962,the daily biotech pulse tonix says no surprises in fda meeting minutes aravive offering fda nod for qiagen,https://www.benzinga.com/general/biotech/19/11/14892362/the-daily-biotech-pulse-tonix-says-no-surprises-in-fda-meeting-minutes-aravive-offering-fda-nod-f,Shanthi Rexaline,2019-11-27 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.4614
850963,merck reports keytruda now approved in china for firstline treatment of metastatic squamous nonsmall cell lung cancer in combination with chemotherapy,https://www.benzinga.com/news/19/11/14883417/merck-reports-keytruda-now-approved-in-china-for-first-line-treatment-of-metastatic-squamous-non-sma,Benzinga Newsdesk,2019-11-26 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.30910000000000004
850964,astrazeneca ceo closing in on a cancer cure,https://www.benzinga.com/general/biotech/19/11/14857223/astrazeneca-ceo-closing-in-on-a-cancer-cure,Elizabeth Balboa,2019-11-22 00:00:00,MRK,1,1,1,1,1,1,1,1,1,0.17015000000000002
850965,trump says he will release a plan to let states import prescription drugs which are much cheaper,https://www.benzinga.com/general/politics/19/11/14868610/trump-says-he-will-release-a-plan-to-let-states-import-prescription-drugs-which-are-much-cheaper,Benzinga Newsdesk,2019-11-22 00:00:00,MRK,1,2,1,0,1,1,1,1,1,0.5
850966,european commission approves two new regimens of mercks keytruda as firstline treatment for metastatic or unresectable recurrent head and neck squamous cell carcinoma,https://www.benzinga.com/general/biotech/19/11/14846717/european-commission-approves-two-new-regimens-of-mercks-keytruda-as-first-line-treatment-for-meta,Benzinga Newsdesk,2019-11-20 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.70095
850967,merck raises quarterly dividend from to share,https://www.benzinga.com/news/19/11/14841645/merck-raises-quarterly-dividend-from-0-55-to-0-61share,Benzinga Newsdesk,2019-11-19 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.648
850968,merck and bayers investigational drug vericiguat meets primary endpoint in phase study of patients with worsening chronic heart failure,https://www.benzinga.com/news/19/11/14827609/merck-and-bayers-investigational-drug-vericiguat-meets-primary-endpoint-in-phase-3-study-of-patients,Benzinga Newsdesk,2019-11-18 00:00:00,MRK,1,0,1,1,1,0,1,1,1,0.1285
850969,merck reports its animal health unit announced us approval of bravecto plus,https://www.benzinga.com/news/19/11/14819044/merck-reports-its-animal-health-unit-announced-us-approval-of-bravecto-plus,Benzinga Newsdesk,2019-11-15 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.7383500000000001
850970,astrazeneca merck report fda acceptance of regulatory submission for new drug application for selumetinib in neurofibromatosis type priority review granted,https://www.benzinga.com/news/19/11/14806339/astrazeneca-merck-report-fda-acceptance-of-regulatory-submission-for-new-drug-application-for-selume,Benzinga Newsdesk,2019-11-14 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.8062
850971,astrazeneca announces fda accepts nda for selumetinib,https://www.benzinga.com/news/19/11/14805286/astrazeneca-announces-fda-accepts-nda-for-selumetinib,Charles Gross,2019-11-14 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.6591
850972,morgan stanley maintains overweight on merck co raises price target to ,https://www.benzinga.com/news/19/11/14796406/morgan-stanley-maintains-overweight-on-merck-co-raises-price-target-to-95,Vick Meyer,2019-11-13 00:00:00,MRK,1,1,1,1,1,1,1,1,1,0.3194
850973,the daily biotech pulse merck goes shopping nuvectra files for bankruptcy protection opiant rips higher,https://www.benzinga.com/general/biotech/19/11/14794260/the-daily-biotech-pulse-merck-goes-shopping-nuvectra-files-for-bankruptcy-protection-opiant-rips-,Shanthi Rexaline,2019-11-13 00:00:00,MRK,1,1,1,1,1,1,1,1,1,0.5
850974,merck reports its ervebo granted conditional approval in eu,https://www.benzinga.com/news/19/11/14779571/merck-reports-its-ervebo-granted-conditional-approval-in-eu,Benzinga Newsdesk,2019-11-11 00:00:00,MRK,1,0,1,1,1,1,1,1,1,0.81245
850975,nextcure shares give back some gains after data readout,https://www.benzinga.com/general/biotech/19/11/14777526/nextcure-shares-give-back-some-gains-after-data-readout,Shanthi Rexaline,2019-11-11 00:00:00,MRK,1,0,0,1,1,1,1,1,1,0.7787
850976,the daily biotech pulse therapix calls off merger alimeras reverse split biotechs to debut,https://www.benzinga.com/general/biotech/19/11/14765419/the-daily-biotech-pulse-therapix-calls-off-merger-alimeras-reverse-split-2-biotechs-to-debut,Shanthi Rexaline,2019-11-08 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
850977,biotech stock on the radar alkermes at a crossroads,https://www.benzinga.com/general/biotech/19/11/14714299/biotech-stock-on-the-radar-alkermes-at-the-crossroads,Shanthi Rexaline,2019-11-07 00:00:00,MRK,1,2,1,1,1,1,1,1,1,0.5
