Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
131774,the technical setup into alibabas q earnings release,https://www.benzinga.com/trading-ideas/technicals/18/11/12612839/the-technical-setup-into-alibabas-q2-earnings-release,Wayne Duggan,2018-11-01 00:00:00,BABA,1,2,0,1,1,0,1,1,1,0.5
131775,stocks which set new week low yesterday october th,https://www.benzinga.com/trading-ideas/technicals/18/10/12594110/stocks-which-set-new-52-week-low-yesterday-october-29th,Benzinga Newsdesk,2018-10-30 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131776,buffetts berkshire hathaway finds one place to deploy cash horde fintech,https://www.benzinga.com/fintech/18/10/12585342/buffetts-berkshire-hathaway-finds-one-place-to-deploy-cash-horde-fintech,Wayne Duggan,2018-10-29 00:00:00,BABA,1,2,1,1,0,0,1,1,1,0.5
131777,alibaba group holding option alert fri calls sweep near the ask vs oi earnings before open ref,https://www.benzinga.com/markets/options/18/10/12585167/alibaba-group-holding-option-alert-fri-142-calls-sweep-3-near-the-ask,Charles Gross,2018-10-29 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.648
131778,benzingas week ahead can facebook apple earnings rescue the stock market,https://www.benzinga.com/markets/cryptocurrency/18/10/12584546/benzingas-week-ahead-can-facebook-apple-earnings-rescue-the-st,Taylor Cox,2018-10-29 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.7553000000000001
131779,correction and bounce spx off from highs intraday as weak earnings outlooks crush stocks,https://www.benzinga.com/news/earnings/18/10/12583414/correction-and-bounce-spx-off-10-from-highs-intraday-as-weak-earnings-o,JJ Kinahan,2018-10-29 00:00:00,BABA,1,1,0,1,0,0,0,0,0,0.22885
131780,ibm to buy red hat in b deal it stocks surge,https://www.benzinga.com/news/18/10/12581762/ibm-to-buy-red-hat-in-34b-deal-it-stocks-surge,Elizabeth Balboa,2018-10-29 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131781,richemont alibaba group announce global strategic partnership,https://www.benzinga.com/news/18/10/12573175/richemont-alibaba-group-announce-global-strategic-partnership,Charles Gross,2018-10-26 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131782,barrons picks and pans alibaba citizens financial faang stocks and more,https://www.benzinga.com/media/18/10/12538461/barrons-picks-and-pans-alibaba-citizens-financial-faang-stocks-and-more,Nelson Hem,2018-10-21 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131783,alibaba shares tick higher on k shares following promotional press release highlighting cos nov global shopping festival not seeing any material information in press release,https://www.benzinga.com/trading-ideas/movers/18/10/12532968/alibaba-shares-tick-0-5-higher-on-30k-shares-following-promotion,Benzinga Newsdesk,2018-10-19 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.8825000000000001
131784,alibaba to invest b in cn a chinese wine spirits importer retailer,https://www.benzinga.com/news/18/10/12525939/alibaba-to-invest-2b-in-1919-cn-a-chinese-wine-spirits-importer-retailer,Benzinga Newsdesk,2018-10-18 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131785,norwegian fish farmer marine harvest signed a distribution agreement with alibaba,https://www.benzinga.com/news/18/10/12525421/norwegian-fish-farmer-marine-harvest-signed-a-distribution-agreement-with-alibab,Charles Gross,2018-10-18 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.74695
131786,chinas hna grouo held talks with ant financial regariding options for its pactera unit,https://www.benzinga.com/news/18/10/12503600/chinas-hna-grouo-held-talks-with-ant-financial-regariding-options-for-its-pacter,Charles Gross,2018-10-15 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.5
131787,stocks which set new week low yesterday october th,https://www.benzinga.com/trading-ideas/technicals/18/10/12499838/stocks-which-set-new-52-week-low-yesterday-october-11th,Benzinga Newsdesk,2018-10-12 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131788, biggest price target changes for friday,https://www.benzinga.com/analyst-ratings/price-target/18/10/12499152/10-biggest-price-target-changes-for-friday,Lisa Levin,2018-10-12 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131789,stifel added alibaba to its select list removed amazon,https://www.benzinga.com/analyst-ratings/analyst-color/18/10/12498419/stifel-added-alibaba-to-its-select-list-removed-amazon,Benzinga Newsdesk,2018-10-12 00:00:00,BABA,1,2,0,1,0,0,1,1,1,0.58895
131790,ubs maintains buy on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/10/12497976/ubs-maintains-buy-on-alibaba-group-holding-lowers-price-target-to-220,Vick Meyer,2018-10-12 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.436
131791,stifel nicolaus maintains buy on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/10/12497923/stifel-nicolaus-maintains-buy-on-alibaba-group-holding-lowers-price-target-to-20,Vick Meyer,2018-10-12 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.436
131792,stocks which set new week low yesterday october th,https://www.benzinga.com/trading-ideas/technicals/18/10/12492056/stocks-which-set-new-52-week-low-yesterday-october-10th,Benzinga Newsdesk,2018-10-11 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131793,jim cramer shares his thoughts on alibaba caterpillar and more,https://www.benzinga.com/media/18/10/12489654/jim-cramer-shares-his-thoughts-on-alibaba-caterpillar-and-more,Craig Jones,2018-10-11 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.648
131794,alipay says hackers used stolen apple ids to steal money,https://www.benzinga.com/news/18/10/12490095/alipay-says-hackers-used-stolen-apple-ids-to-steal-money,Charles Gross,2018-10-11 00:00:00,BABA,1,1,1,1,1,1,1,1,1,0.12469999999999998
131795,stocks which set new week low yesterday october th,https://www.benzinga.com/trading-ideas/technicals/18/10/12485434/stocks-which-set-new-52-week-low-yesterday-october-9th,Benzinga Newsdesk,2018-10-10 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131796, biggest price target changes for wednesday,https://www.benzinga.com/analyst-ratings/price-target/18/10/12485014/10-biggest-price-target-changes-for-wednesday,Lisa Levin,2018-10-10 00:00:00,BABA,1,2,1,1,0,1,1,1,1,0.5
131797,raymond james maintains strong buy on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/10/12483489/raymond-james-maintains-strong-buy-on-alibaba-group-holding-lowers-price-target-,Vick Meyer,2018-10-10 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.71075
131798,keybanc maintains overweight on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/10/12482737/keybanc-maintains-overweight-on-alibaba-group-holding-lowers-price-target-to-215,Vick Meyer,2018-10-10 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.2706
131799,macro news motivates investor moves in septembers imx report,https://www.benzinga.com/news/18/10/12479531/macro-news-motivates-investor-moves-in-septembers-imx-report,Chris Dier-Scalise,2018-10-09 00:00:00,BABA,1,2,1,0,1,1,1,1,1,0.5
131800,investor movement index september summary,https://www.benzinga.com/news/18/10/12478466/investor-movement-index-september-summary,TD Ameritrade,2018-10-09 00:00:00,BABA,1,2,1,1,1,0,1,1,1,0.5
131801,stocks which set new week low friday october th,https://www.benzinga.com/trading-ideas/technicals/18/10/12471463/stocks-which-set-new-52-week-low-friday-october-5th,Benzinga Newsdesk,2018-10-08 00:00:00,BABA,1,1,1,1,1,1,1,1,1,0.3634
131802,keybanc starbucks is a buy despite recent weakness,https://www.benzinga.com/analyst-ratings/analyst-color/18/10/12456906/keybanc-starbucks-is-a-buy-despite-recent-weakness,Jayson Derrick,2018-10-04 00:00:00,BABA,1,0,1,1,0,0,1,1,1,0.6626
131803,semtech reports extended iot collaboration with alibaba cloud,https://www.benzinga.com/news/18/10/12457076/semtech-reports-extended-iot-collaboration-with-alibaba-cloud,Benzinga Newsdesk,2018-10-04 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.5
131804,john hancock debuts a multifactor avenue to emerging markets,https://www.benzinga.com/trading-ideas/long-ideas/18/10/12430078/john-hancock-debuts-a-multifactor-avenue-to-emerging-markets,ETF Professor,2018-10-01 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.5
131805,alibabas jack ma cedes control of key china business licenses dow jones,https://www.benzinga.com/news/18/10/12430703/alibabas-jack-ma-cedes-control-of-key-china-business-licenses-dow-jones,Benzinga Newsdesk,2018-10-01 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131806,how to play chinas blockchain boom,https://www.benzinga.com/markets/cryptocurrency/18/09/12422412/how-to-play-chinas-blockchain-boom,ETF Professor,2018-09-28 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.67
131807,several large chinese cos including alibaba actively seeking investment opportunities in turkey following the lira crisis,https://www.benzinga.com/news/18/09/12415935/several-large-chinese-cos-including-alibaba-actively-seeking-investment-opportun,Benzinga Newsdesk,2018-09-27 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.4742
131808,jim cramer weighs in on alibaba nucor total and more,https://www.benzinga.com/media/18/09/12400059/jim-cramer-weighs-in-on-alibaba-nucor-total-and-more,Craig Jones,2018-09-25 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131809,alibaba and neuvector announces a partnership to secure kubernetes containers,https://www.benzinga.com/news/18/09/12395199/alibaba-and-neuvector-announces-a-partnership-to-secure-kubernetes-containers,Benzinga_Newsdesk,2018-09-24 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.67
131810,beyond cryptocurrencies is the massmarket adoption of blockchain on the horizon,https://www.benzinga.com/markets/cryptocurrency/18/09/12386503/beyond-cryptocurrencies-is-the-mass-market-adoption-of-blockch,Luis Aureliano,2018-09-20 00:00:00,BABA,1,2,1,1,0,1,1,1,1,0.5
131811,positive sentiment on wall street seems to continue on relief over uschina trade,https://www.benzinga.com/news/18/09/12383946/positive-sentiment-on-wall-street-seems-to-continue-on-relief-over-us-china-trad,JJ Kinahan,2018-09-20 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.88585
131812,premarket prep opening nyse imbalance update alibaba k shares to buy ge k to sell walmart k to sell,https://www.benzinga.com/news/18/09/12382559/premarket-prep-opening-nyse-imbalance-update-alibaba-168k-shares-to-buy-ge-338k-,Benzinga Newsdesk,2018-09-20 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.648
131813,walgreens boots alliance launches flagship store on alibaba groups tmall global platform to sell own beauty brands to chinese consumers,https://www.benzinga.com/news/18/09/12380968/walgreens-boots-alliance-launches-flagship-store-on-alibaba-groups-tmall-global-,Charles Gross,2018-09-20 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.81845
131814,alibaba announces smart mobility initiatives with ford volvo bosch,https://www.benzinga.com/news/18/09/12380966/alibaba-announces-smart-mobility-initiatives-with-ford-volvo-bosch,Charles Gross,2018-09-20 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.70095
131815,from earlier alibabas jack ma told chinese media the co longer plans to create m jobs in the us citing lack of rational trade relations,https://www.benzinga.com/news/18/09/12379308/from-earlier-alibabas-jack-ma-told-chinese-media-the-co-longer-plans-to-create-1,Benzinga Newsdesk,2018-09-19 00:00:00,BABA,1,1,0,1,0,0,1,0,0,0.4742
131816,as china fires its latest shot investors are wondering is china really out of ammunition,https://www.benzinga.com/government/18/09/12373730/as-china-fires-its-latest-shot-investors-are-wondering-is-china-really-out,Zacks,2018-09-19 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131817,as the us and china duke it out over trade traders flock to chinese leveraged etfs,https://www.benzinga.com/etfs/sector-etfs/18/09/12371043/as-the-us-and-china-duke-it-out-over-trade-traders-flock-to-chinese-,Spencer Israel,2018-09-18 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131818,alibabas day investor day concludes today exec chairman jack ma co ceo and cfo to speak today,https://www.benzinga.com/news/18/09/12368022/alibabas-2-day-investor-day-concludes-today-exec-chairman-jack-ma-co-ceo-and-cfo,Hal Lindon,2018-09-18 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131819,alibaba chairman jack ma says that nobody benefits from trade war with us says trade frictions will likely last for long time be messy,https://www.benzinga.com/news/18/09/12367604/alibaba-chairman-jack-ma-says-that-nobody-benefits-from-trade-war-with-u-s-says-,Charles Gross,2018-09-18 00:00:00,BABA,1,1,1,1,1,1,1,1,1,0.20705
131820,the week ahead alibaba investor day fedex earnings eventbrite ipo,https://www.benzinga.com/general/biotech/18/09/12363651/the-week-ahead-alibaba-investor-day-fedex-earnings-eventbrite-ipo,Taylor Cox,2018-09-17 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131821,reminder alibaba day investor day begins today,https://www.benzinga.com/news/18/09/12361367/reminder-alibaba-2-day-investor-day-begins-today,Hal Lindon,2018-09-17 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131822,alipay chinapay to set up eu hub in luxembourg,https://www.benzinga.com/news/18/09/12360914/alipay-chinapay-to-set-up-eu-hub-in-luxembourg,Charles Gross,2018-09-17 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131823,stocks which set new week low yesterday september th,https://www.benzinga.com/trading-ideas/technicals/18/09/12345257/stocks-which-set-new-52-week-low-yesterday-september-11th,Benzinga Newsdesk,2018-09-12 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131824,investors try to read the trade tea leaves in the latest imx report,https://www.benzinga.com/markets/18/09/12338473/investors-try-to-read-the-trade-tea-leaves-in-the-latest-imx-report,Chris Dier-Scalise,2018-09-12 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131825,fast money picks for september ,https://www.benzinga.com/media/18/09/12339831/fast-money-picks-for-september-12,Craig Jones,2018-09-12 00:00:00,BABA,1,2,0,1,0,0,1,1,0,0.5
131826,alibaba computing conference to be held september to ,https://www.benzinga.com/news/18/09/12340224/alibaba-computing-conference-to-be-held-september-19-to-22,Charles Gross,2018-09-12 00:00:00,BABA,1,2,0,1,1,0,1,1,1,0.5
131827,investor movement index august summary,https://www.benzinga.com/news/18/09/12336684/investor-movement-index-august-summary,TD Ameritrade,2018-09-11 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131828,premarket prep opening nyse imbalance update alibaba k shares to sell general electric k to sell taiwan semiconductor k to sell att k to buy home depot k to buy johnson johnson k to sell,https://www.benzinga.com/news/18/09/12335232/premarket-prep-opening-nyse-imbalance-update-alibaba-109k-shares-to-sell-general,luke@benzinga.com,2018-09-11 00:00:00,BABA,1,2,1,1,1,0,1,1,1,0.648
131829,update aliexpress mailru group to create platform aimed at expanding services to russian consumers alibaba plans to invest undisclosed amount of cash into jv,https://www.benzinga.com/news/18/09/12333781/update-aliexpress-mail-ru-group-to-create-platform-aimed-at-expanding-services-t,Charles Gross,2018-09-11 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.6366
131830,alibaba russias mailru group announce social commerce jv,https://www.benzinga.com/news/18/09/12333780/alibaba-russias-mail-ru-group-announce-social-commerce-jv,Charles Gross,2018-09-11 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131831,alibaba group shares are down following announcement of the companys executive chairman succession plan,https://www.benzinga.com/trading-ideas/movers/18/09/12329130/alibaba-group-shares-are-down-2-7-following-announcement-of-the-,Benzinga Newsdesk,2018-09-10 00:00:00,BABA,1,1,0,1,0,0,1,0,1,0.7294
131832,alibabas jack ma kicks off succession plan,https://www.benzinga.com/news/18/09/12328634/alibabas-jack-ma-kicks-off-succession-plan,Wayne Duggan,2018-09-10 00:00:00,BABA,1,2,1,0,1,0,1,1,1,0.60115
131833,update alibaba spokesperson says ma will remain executive chairman while the plan is carried out a new york times report that said he was stepping down to retire was out of context and factually wrong,https://www.benzinga.com/news/18/09/12327549/update-alibaba-spokesperson-says-ma-will-remain-executive-chairman-while-the-pla,luke@benzinga.com,2018-09-10 00:00:00,BABA,1,1,1,0,1,1,1,1,1,0.26165
131834,jack ma to unveil alibabas succession plan paving the way for younger talent to take over south china morning post,https://www.benzinga.com/news/18/09/12327541/jack-ma-to-unveil-alibabas-succession-plan-paving-the-way-for-younger-talent-to-,luke@benzinga.com,2018-09-10 00:00:00,BABA,1,2,1,0,1,1,1,1,1,0.7787
131835,barrons picks and pans alibaba tesla viacom more,https://www.benzinga.com/media/18/09/12325924/barrons-picks-and-pans-alibaba-tesla-viacom-more,Nelson Hem,2018-09-09 00:00:00,BABA,1,2,1,1,0,1,1,1,1,0.5
131836,alibabas jack ma to retire,https://www.benzinga.com/news/18/09/12325389/alibabas-jack-ma-to-retire,Hal Lindon,2018-09-07 00:00:00,BABA,1,2,1,0,1,1,1,1,1,0.5
131837,stocks which set new week low yesterday september th,https://www.benzinga.com/trading-ideas/technicals/18/09/12324776/stocks-which-set-new-52-week-low-yesterday-september-6th,Benzinga Newsdesk,2018-09-07 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131838,stocks which set new week low yesterday september th,https://www.benzinga.com/trading-ideas/technicals/18/09/12314075/stocks-which-set-new-52-week-low-yesterday-september-5th,Benzinga Newsdesk,2018-09-06 00:00:00,BABA,1,1,1,1,1,0,1,1,1,0.3634
131839,scott bauers bullish alibaba options trade,https://www.benzinga.com/markets/options/18/09/12312079/scott-bauers-bullish-alibaba-options-trade,Craig Jones,2018-09-06 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131840,china has m internet users as of june up yoy,https://www.benzinga.com/news/18/09/12296876/china-has-801m-internet-users-as-of-june-2018-up-6-72-yoy,Charles Gross,2018-09-04 00:00:00,BABA,1,2,1,1,1,0,1,1,1,0.5
131841,alibaba puts the brakes on us cloud expansion the information,https://www.benzinga.com/news/18/08/12290711/alibaba-puts-the-brakes-on-us-cloud-expansion-the-information,luke@benzinga.com,2018-08-31 00:00:00,BABA,1,1,0,1,0,0,1,0,0,0.5
131842,alibaba group to host investor day september ,https://www.benzinga.com/news/earnings/18/08/12274814/alibaba-group-to-host-investor-day-september-17-18-2018,Charles Gross,2018-08-29 00:00:00,BABA,1,2,1,1,1,0,1,1,1,0.5
131843, emergent technologies at the forefront of redefining the world of retail,https://www.benzinga.com/fintech/18/08/12273197/3-emergent-technologies-at-the-forefront-of-redefining-the-world-of-retail,Luis Aureliano,2018-08-28 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131844,electric bikesharing companies need to look at the chinese bike debacle before aggressive expansion,https://www.benzinga.com/markets/emerging-markets/18/08/12271005/electric-bike-sharing-companies-need-to-look-at-the-chinese-,FreightWaves,2018-08-28 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.42345
131845,premarket prep opening nyse imbalance update bank of america k shares to sell attk k to sell taiwan semiconductor k shares to buy alibaba k to buy general electric k shares to sell ford k to buy fcau k to buy,https://www.benzinga.com/news/18/08/12268746/premarket-prep-opening-nyse-imbalance-update-bank-of-america-573k-shares-to-sell,luke@benzinga.com,2018-08-28 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.8404
131846,barclays maintains overweight on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12265319/barclays-maintains-overweight-on-alibaba-group-holding-lowers-price-target-to-22,Vick Meyer,2018-08-27 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.2706
131847,chinese stocks are trading higher after the bank of china announced it would stop a decline in the currency,https://www.benzinga.com/trading-ideas/movers/18/08/12261670/chinese-stocks-are-trading-higher-after-the-bank-of-china-announ,luke@benzinga.com,2018-08-27 00:00:00,BABA,1,0,1,1,1,0,1,1,0,0.352
131848,benzingas bulls bears of the week alibaba apple nike tesla verizon and more,https://www.benzinga.com/media/18/08/12260490/benzingas-bulls-bears-of-the-week-alibaba-apple-nike-tesla-verizon-and-more,Nelson Hem,2018-08-25 00:00:00,BABA,1,2,1,1,0,1,1,1,0,0.5
131849,deutsche bank makes another move into fintech buys stake in modopayments,https://www.benzinga.com/fintech/18/08/12257258/deutsche-bank-makes-another-move-into-fintech-buys-stake-in-modopayments,Zacks,2018-08-24 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131850, biggest price target changes for friday,https://www.benzinga.com/analyst-ratings/price-target/18/08/12256814/10-biggest-price-target-changes-for-friday,Lisa Levin,2018-08-24 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131851,jp morgan maintains overweight on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12256454/jp-morgan-maintains-overweight-on-alibaba-group-holding-lowers-price-target-to-2,Vick Meyer,2018-08-24 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.352
131852,baird maintains outperform on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12256263/baird-maintains-outperform-on-alibaba-group-holding-lowers-price-target-to-215,Vick Meyer,2018-08-24 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.436
131853,argus maintains buy on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12256021/argus-maintains-buy-on-alibaba-group-holding-lowers-price-target-to-235,Vick Meyer,2018-08-24 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.436
131854,ubs maintains buy on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12255897/ubs-maintains-buy-on-alibaba-group-holding-lowers-price-target-to-245,Vick Meyer,2018-08-24 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.436
131855,nomura maintains buy on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12255868/nomura-maintains-buy-on-alibaba-group-holding-lowers-price-target-to-224,Vick Meyer,2018-08-24 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.436
131856,keybanc maintains overweight on alibaba group holding lowers price target to ,https://www.benzinga.com/news/18/08/12255781/keybanc-maintains-overweight-on-alibaba-group-holding-lowers-price-target-to-220,Vick Meyer,2018-08-24 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.2706
131857,alibaba canopy growth tencent uso fast money picks for august ,https://www.benzinga.com/media/18/08/12254963/alibaba-canopy-growth-tencent-uso-fast-money-picks-for-august-24,Craig Jones,2018-08-24 00:00:00,BABA,1,2,1,1,0,1,1,1,1,0.6909
131858,have you tried the new benzinga pro chat beta yet we often discuss hot stocks and the recent breaking news items over the last few mins check it out at httpsprobenzingacompopoutwidgetchat,https://www.benzinga.com/news/18/08/12254162/have-you-tried-the-new-benzinga-pro-chat-beta-yet-we-often-discuss-hot-stocks-an,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,2,1,1,0,0,1,1,1,0.5
131859,alibaba shares near session lows into close down jp morgan issued lateday note cutting price target from to maintained overweight,https://www.benzinga.com/analyst-ratings/analyst-color/18/08/12253384/alibaba-shares-near-session-lows-into-close-down-2-8-jp,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,1,0,1,0,1,1,1,0,0.39885
131860, stocks moving in thursdays midday session,https://www.benzinga.com/news/18/08/12252274/41-stocks-moving-in-thursdays-mid-day-session,Lisa Levin,2018-08-23 00:00:00,BABA,1,2,0,1,0,0,1,1,1,0.5
131861,fed on center stage as jackson hole meeting starts with powell speech friday,https://www.benzinga.com/news/earnings/18/08/12251056/fed-on-center-stage-as-jackson-hole-meeting-starts-with-powell-speech-f,JJ Kinahan,2018-08-23 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131862,pro remains confident in alibaba despite trade war concerns,https://www.benzinga.com/news/earnings/18/08/12249951/pro-remains-confident-in-alibaba-despite-trade-war-concerns,Jayson Derrick,2018-08-23 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.8733
131863,benzinga pros stocks to watch today,https://www.benzinga.com/news/18/08/12250234/benzinga-pros-5-stocks-to-watch-today,Jayson Derrick,2018-08-23 00:00:00,BABA,1,2,0,1,0,0,1,1,1,0.5
131864,altaba inc shares are trading up to following alibabas strong earnings report altaba owns of alibaba,https://www.benzinga.com/trading-ideas/movers/18/08/12250456/altaba-inc-shares-are-trading-up-3-11-to-72-51-following-alibaba,Benzinga Newsdesk,2018-08-23 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.83525
131865,alibaba group holding lts shares are trading higher to premarket after the company beat estimates for both quarterly sales and earnings per share,https://www.benzinga.com/trading-ideas/movers/18/08/12250209/alibaba-group-holding-lts-shares-are-trading-4-25-higher-to-185-,Benzinga Newsdesk,2018-08-23 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.8592
131866, stocks moving in thursdays premarket session,https://www.benzinga.com/news/18/08/12249839/24-stocks-moving-in-thursdays-pre-market-session,Lisa Levin,2018-08-23 00:00:00,BABA,1,2,0,1,0,0,1,1,1,0.5
131867,alibaba said established a co to hold eleme koubei as combined flagship local services vehicle which will be separately capitalized with investments from alibaba ant financial thirdpart investors received b from alibaba softbank,https://www.benzinga.com/news/18/08/12249348/alibaba-said-established-a-co-to-hold-ele-me-koubei-as-combined-flagship-local-s,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.55135
131868,alibaba q mobile monthly active users in chinese retail marketplace m up m quarter over quarter,https://www.benzinga.com/news/earnings/18/08/12249186/alibaba-q1-mobile-monthly-active-users-in-chinese-retail-marketplace-63,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.70095
131869,alibaba ceo daniel zhang says we will continue to invest in strategic business opportunities and innovation to sustain our competitive advantage and for longterm growth,https://www.benzinga.com/news/18/08/12249184/alibaba-ceo-daniel-zhang-says-we-will-continue-to-invest-in-strategic-business-o,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.92955
131870,alibaba group holding q eps beats estimate sales b beat b estimate,https://www.benzinga.com/news/earnings/18/08/12249178/alibaba-group-holding-q1-eps-1-22-beats-1-21-estimate-sales-12-229b-bea,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,2,1,1,0,0,1,1,1,0.5
131871,chongqing sokon says signed framework deal with alibaba related to cooperation in areas including vehicle systems electric vehicle big data analysis,https://www.benzinga.com/news/18/08/12249123/chongqing-sokon-says-signed-framework-deal-with-alibaba-related-to-cooperation-i,luke@benzinga.com,2018-08-23 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.5
131872, stocks to watch for august ,https://www.benzinga.com/news/earnings/18/08/12248754/10-stocks-to-watch-for-august-23-2018,Lisa Levin,2018-08-23 00:00:00,BABA,1,2,1,1,0,0,1,1,1,0.5
131873,earnings scheduled for august ,https://www.benzinga.com/news/earnings/18/08/12248689/earnings-scheduled-for-august-23-2018,Lisa Levin,2018-08-23 00:00:00,BABA,1,2,1,1,1,1,1,1,1,0.5
131874,earnings preview ecommerce giant alibaba to report thursday morning,https://www.benzinga.com/news/earnings/18/08/12245525/earnings-preview-e-commerce-giant-alibaba-to-report-thursday-morning,JJ Kinahan,2018-08-22 00:00:00,BABA,1,2,1,0,1,1,1,1,1,0.5
131875,data say this new retail etf could be a winner,https://www.benzinga.com/trading-ideas/long-ideas/18/08/12241429/data-say-this-new-retail-etf-could-be-a-winner,ETF Professor,2018-08-22 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.79295
131876,yum alibaba and other stocks in uptrends this week,https://www.benzinga.com/trading-ideas/long-ideas/18/08/12240656/yum-alibaba-and-2-other-stocks-in-uptrends-this-week,VantagePoint,2018-08-22 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.5
131877,despite competitive pressures estee lauder is set for margin expansion da davidson says in upgrade,https://www.benzinga.com/analyst-ratings/analyst-color/18/08/12238813/despite-competitive-pressures-estee-lauder-is-set-for-m,Brett Hershman,2018-08-21 00:00:00,BABA,1,0,1,1,1,1,1,1,1,0.5569500000000001
